date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-01-23,29.3,25.6,33.8,,,,,,,
2018-01-24,27.8,,30.8,11.9,,,,,,
2018-01-25,28.3,26.2,32.8,,,,,,,
2018-01-26,28.5,26.3,,,,,,,,
2018-01-27,28.4,26.6,32.7,,,,,,,
2018-01-28,28.6,,32.8,,,,,,,
2018-01-29,29.1,26.1,33.8,,,,,,,
2018-01-30,28.9,26.2,34.2,,,,,,,
2018-01-31,27.3,,32,62.2,,,,,,
2018-02-01,27.7,25,31.5,,,,,,,
2018-02-02,26.9,23.4,29.5,,,,,,,
2018-02-03,24.6,,26.8,,,,,,,
2018-02-04,24.8,,28.7,,,,,,,
2018-02-05,24.6,,29,,,,,,,
2018-02-06,24.7,,30.2,,,,,,,
2018-02-07,25.9,,31.6,,,,,,,
2018-02-08,26.8,,32,,,,,,,
2018-02-09,27.3,,32,,,,,,,
2018-02-10,27.9,,,,,,,,,
2018-02-11,28,,32,,,,,,,
2018-02-12,27.9,,32.8,,,,,,,
2018-02-13,27.1,,31.5,,,,,,,
2018-02-14,28,,34.2,,,,,,,
2018-02-15,28.7,,34.6,,,,,,,
2018-02-16,28.8,,34.2,,,,,,,
2018-02-17,28.9,,,,,,,,,
2018-02-18,29,,33,,,,,,,
2018-02-19,28.4,,34,,,,,,,
2018-02-20,28.8,,,,,,,,,
2018-02-21,29.2,,34,,,,,,,
2018-02-22,29.2,,33.8,,,,,,,
2018-02-23,27.4,,32.2,18.5,,,,,,
2018-02-24,28.3,,33.3,0.8,,,,,,
2018-02-25,28.3,,,0,,,,,,
2018-02-26,28.8,,34,6.9,,,,,,
2018-02-27,27.2,,,20.6,,,,,,
2018-02-28,28.9,,34.5,0,,,,,,
2018-03-01,29.3,,,,,,,,,
2018-03-02,29.7,,33.8,,,,,,,
2018-03-03,29.8,,33.6,,,,,,,
2018-03-04,29.9,,34.3,,,,,,,
2018-03-05,30.2,,35.2,,,,,,,
2018-03-06,30.3,,35.2,,,,,,,
2018-03-07,29.9,,,,,,,,,
2018-03-08,30,,,,,,,,,
2018-03-09,25.2,,,50.3,,,,,,
2018-03-10,26.6,,31.5,50,,,,,,
2018-03-11,28.4,,,0,,,,,,
2018-03-12,29.1,,,,,,,,,
2018-03-13,29.8,,,,,,,,,
2018-03-14,29.6,,33.8,,,,,,,
2018-03-15,29.5,,33.6,,,,,,,
2018-03-16,29.8,,34.5,,,,,,,
2018-03-17,29.5,,34.9,,,,,,,
2018-03-18,30.2,26.9,34,,,,,,,
2018-03-19,30.6,27.3,34.5,,,,,,,
2018-03-20,30.7,27.8,36,,,,,,,
2018-03-21,29.9,,34,,,,,,,
2018-03-22,28.6,26.4,33.6,0.5,,,,,,
2018-03-23,29.7,26.8,33.2,,,,,,,
2018-03-24,30.2,,34.3,,,,,,,
2018-03-25,29.8,25.8,34.8,,,,,,,
2018-03-26,30.3,27,35.7,,,,,,,
2018-03-27,28.1,25.5,32.8,6.1,,,,,,
2018-03-28,29.9,25.6,34.3,0,,,,,,
2018-03-29,29.3,26.6,34.3,19.3,,,,,,
2018-03-30,30.1,26.9,,13.2,,,,,,
2018-03-31,29.7,,33.5,0,,,,,,
2018-04-01,27.7,26.5,,0.5,,,,,,
2018-04-02,27.8,,,5.6,,,,,,
2018-04-03,29.9,24.6,,,,,,,,
2018-04-04,29.4,26.7,35.7,24.4,,,,,,
2018-04-05,29.6,26.6,34.7,0,,,,,,
2018-04-06,29.7,,35.2,,,,,,,
2018-04-07,24.4,,28,44.2,,,,,,
2018-04-08,26.3,22.4,,2.3,,,,,,
2018-04-09,29.1,23.4,34.6,0,,,,,,
2018-04-10,30.8,25,36.5,,,,,,,
2018-04-11,30.7,27.2,,,,,,,,
2018-04-12,30.9,28.3,35.7,,,,,,,
2018-04-13,30.8,27.9,35.2,,,,,,,
2018-04-14,31.1,28.4,,,,,,,,
2018-04-15,30.7,,,,,,,,,
2018-04-16,31.2,,,,,,,,,
2018-04-17,26.2,,,35.1,,,,,,
2018-04-18,29.6,24,,24.1,,,,,,
2018-04-19,30.1,26.5,,0,,,,,,
2018-04-20,30.3,27,,,,,,,,
2018-04-21,31,27.5,,,,,,,,
2018-04-22,31,27.8,36,,,,,,,
2018-04-23,31.4,28.6,,,,,,,,
2018-04-24,31.3,28.8,,,,,,,,
2018-04-25,30.9,29,,,,,,,,
2018-04-26,29.2,,,,,,,,,
2018-04-27,28,,,31,,,,,,
2018-04-28,24.4,,,74.4,,,,,,
2018-04-29,27.6,24,,1,,,,,,
2018-04-30,26.3,,,36.1,,,,,,
2018-05-01,27.6,24.3,,6.1,,,,,,
2018-05-02,28.6,24.3,,,,,,,,
2018-05-03,28.4,25.1,,,,,,,,
2018-05-04,29.8,26.2,,,,,,,,
2018-05-05,30.2,26.7,,,,,,,,
2018-05-06,30,26.7,,2.5,,,,,,
2018-05-07,29.4,25.2,,5.6,,,,,,
2018-05-08,30.6,28,,0,,,,,,
2018-05-09,30.8,28.5,,,,,,,,
2018-05-10,30.8,,,,,,,,,
2018-05-11,28.1,,,2,,,,,,
2018-05-12,29.9,25.4,,,,,,,,
2018-05-13,30.4,27.3,35.5,,,,,,,
2018-05-14,28.4,,34.7,7.6,,,,,,
2018-05-15,29.8,25.8,,2,,,,,,
2018-05-16,31.5,28,,0,,,,,,
2018-05-17,31.6,29.2,,,,,,,,
2018-05-18,30.1,,,2.3,,,,,,
2018-05-19,30.9,26,,2.8,,,,,,
2018-05-20,31,,,2.8,,,,,,
2018-05-21,29.5,,,0.8,,,,,,
2018-05-22,27.7,,,20.1,,,,,,
2018-05-23,29.4,26.2,,0,,,,,,
2018-05-24,28.2,25.6,,9.7,,,,,,
2018-05-25,29.6,26.2,,8.9,,,,,,
2018-05-26,28.9,,34.5,0,,,,,,
2018-05-27,29.7,26.5,36.5,0,,,,,,
2018-05-28,29.8,27.3,,2.3,,,,,,
2018-05-29,29.3,26.6,,2,,,,,,
2018-05-30,29.6,,,0,,,,,,
2018-05-31,29.2,26.8,,0.5,,,,,,
2018-06-01,30.1,26.8,,0.3,,,,,,
2018-06-02,30.2,27.5,,0.8,,,,,,
2018-06-03,31,27.8,36.3,,,,,,,
2018-06-04,31.2,27.6,,,,,,,,
2018-06-05,30.9,27.4,,,,,,,,
2018-06-06,29,,,27.4,,,,,,
2018-06-07,29.4,27.3,,,,,,,,
2018-06-08,28.9,,,1.5,,,,,,
2018-06-09,28.1,,,7.4,,,,,,
2018-06-10,28.6,,,30.2,,,,,,
2018-06-11,29.9,26.5,,30.2,,,,,,
2018-06-12,30.3,28.4,,0,,,,,,
2018-06-13,30.5,28.3,,,,,,,,
2018-06-14,30.3,28,,1.5,,,,,,
2018-06-15,29.4,,,3.6,,,,,,
2018-06-16,28.8,27,,8.4,,,,,,
2018-06-17,29.7,26.5,,,,,,,,
2018-06-18,28.9,,,17.3,,,,,,
2018-06-19,30.4,26.5,34.7,2.3,,,,,,
2018-06-20,30.3,28.2,,0,,,,,,
2018-06-21,30.3,28.5,,,,,,,,
2018-06-22,30.7,28,,,,,,,,
2018-06-23,31,27.2,,,,,,,,
2018-06-24,31.6,27.9,,,,,,,,
2018-06-25,29.6,,,0.3,,,,,,
2018-06-26,28.6,,32.6,16.5,,,,,,
2018-06-27,27.4,25.5,30.6,5.1,,,,,,
2018-06-28,28.7,25,35,16,,,,,,
2018-06-29,29.6,26,,0,,,,,,
2018-06-30,28.9,,,23.9,,,,,,
2018-07-01,29.5,25,,16.5,,,,,,
2018-07-02,28.2,26,33.7,45.7,,,,,,
2018-07-03,28.9,25.8,,0.3,,,,,,
2018-07-04,28.9,,33.8,1.3,,,,,,
2018-07-05,29.6,26,33.6,,,,,,,
2018-07-06,28.4,,33.5,2.5,,,,,,
2018-07-07,29.4,25.4,,,,,,,,
2018-07-08,29.9,27.3,,,,,,,,
2018-07-09,28.4,,,24.6,,,,,,
2018-07-10,28.7,25.5,,5.6,,,,,,
2018-07-11,28.7,,,,,,,,,
2018-07-12,28.9,26.6,32,0.3,,,,,,
2018-07-13,29.4,26.7,,,,,,,,
2018-07-14,29.2,,,10.2,,,,,,
2018-07-15,29,,,1.5,,,,,,
2018-07-16,28.4,,,0.3,,,,,,
2018-07-17,27.5,26,29.2,5.1,,,,,,
2018-07-18,28.7,26.8,,0,,,,,,
2018-07-19,28.6,26.5,,3.3,,,,,,
2018-07-20,29.6,28,,1.3,,,,,,
2018-07-21,30.3,28,32.9,,,,1.8,,1006.5,
2018-07-22,29,27.7,33.2,12.2,,,1.4,,1006.5,
2018-07-23,28.8,27,32.3,10.4,,,1.4,,1006.1,
2018-07-24,29.5,27.5,33.1,,,,1.5,,1006.4,
2018-07-25,29.3,27.4,31.9,0.8,,,1.3,,1006.6,
2018-07-26,29.4,27.2,32.3,4.1,,,1.8,,1006.9,
2018-07-27,29.9,27.5,32.8,,,,1.4,,1006.3,
2018-07-28,29.9,27.3,32.9,0.8,,,1.5,,1006.4,
2018-07-29,28.4,26.8,32.8,28.4,,,1.6,,1006.1,
2018-07-30,26.9,25.5,31.7,23.1,,,1.6,,1006.4,
2018-07-31,29,25,31.2,,,,1.5,,1007.7,
2018-08-01,29.3,26.4,32.1,,,,1.4,,1007.9,
2018-08-02,29.5,27,32.1,,,,2.1,,1008,
2018-08-03,29.5,27,32.5,,,,1.6,,1007.1,
2018-08-04,29.7,27.5,32.3,,,,1.5,,1006.2,
2018-08-05,29.2,27.5,31.9,,,,1.6,,1006.4,
2018-08-06,27.7,25,31.5,6.1,,,1.1,,1006.1,
2018-08-07,28.5,26.7,32.3,2.8,,,1.1,,1005.4,
2018-08-08,29.2,25.8,32.2,1.3,,,1.1,,1005.5,
2018-08-09,28.9,26.5,31.9,0,,,1.7,,1005.8,
2018-08-10,28.9,26.4,31.8,,,,2.8,,1006.2,
2018-08-11,28.4,26.8,32,4.1,,,3.3,,1006,
2018-08-12,28.9,26.6,31.4,,,,2.8,,1005.3,
2018-08-13,29.2,27.5,33.5,0,,,3,,1005.7,
2018-08-14,29.4,27.4,31.7,0,,,3.1,,1006,
2018-08-15,28.2,25.6,32.2,20.6,,,1.9,,1007,
2018-08-16,28.8,25.8,31.7,0.3,,,1.8,,1005.7,
2018-08-17,29,27,32.2,2.8,,,1.8,,1002.4,
2018-08-18,28.6,26.7,32.2,3.6,,183,2.8,,1002.4,
2018-08-19,28.9,26.5,31.8,5.1,,,2.2,,1005,
2018-08-20,29.2,26.9,32.7,0.5,,,1.7,,1007,
2018-08-21,29.6,26.7,32.9,,,,2,,1006,
2018-08-22,28.7,27.4,33.2,9.7,,,1.6,,1005.2,
2018-08-23,28.9,26,32.8,19.1,,,2,,1005.9,
2018-08-24,28.2,26.2,32.1,31,,,1.1,,1006.7,
2018-08-25,27.2,25.1,31.5,9.9,,,1.4,,1007.1,
2018-08-26,27.1,25,31,5.3,,,2,,1006.6,
2018-08-27,26.6,25.2,30.8,19.8,,,1.6,,1007.3,
2018-08-28,27.6,24.5,33.5,21.1,,,1.7,,1008.4,
2018-08-29,28.4,24.8,31.5,0,,,2.3,,1008.1,
2018-08-30,28.4,26.5,31.5,1.8,,,2.8,,1006.6,
2018-08-31,27.8,25.4,32.5,1,,,2.9,,1007.7,
2018-09-01,29.3,25.4,33.3,2.3,,,1.6,,1009.6,
2018-09-02,29.4,25.6,33.5,0,,,2.2,,1008.3,
2018-09-03,27.7,25.2,32.4,60.5,,,1.4,,1007.1,
2018-09-04,27.5,24.5,31.2,11.9,,,1.9,,1008.3,
2018-09-05,26.7,24.4,31.9,24.9,,,1.2,,1008.6,
2018-09-06,28.8,24.2,32.6,1.8,,,1.9,,1007.5,
2018-09-07,30.4,25.6,34,0,,278,2.8,,1006.4,
2018-09-08,28.7,26.8,32.5,,,306,1.5,,1006.3,
2018-09-09,27.8,26.2,30.8,8.6,,,1.3,,1008.3,
2018-09-10,28.3,26,31.7,8.4,,,0.8,,1010.6,
2018-09-11,29.9,26,33.6,1.5,,,2,,1009.9,
2018-09-12,27.7,25.7,31.9,9.9,,,1.9,,1008.1,
2018-09-13,28,25.2,34.4,14.2,,,2.5,,1006.9,
2018-09-14,26.9,24.5,30.4,11.7,,,2.2,,1006.8,
2018-09-15,28.1,25,34.5,20.6,,,1.8,,1006.1,
2018-09-16,28.2,25.4,33.7,39.1,,,1.6,,1004.3,
2018-09-17,29,26.4,32.5,,,,2.1,,1004.2,
2018-09-18,26.7,26.3,33.1,10.7,,,2.7,,1007,
2018-09-19,27.7,25.7,30.6,1.5,,,1.3,,1009,
2018-09-20,28.6,26.4,32.5,3.3,,,1.2,,1009,
2018-09-21,29.5,26.3,34.5,1,,,1.5,,1009.4,
2018-09-22,29.8,26.3,34.4,,,,1.3,,1010.7,
2018-09-23,27.1,25.6,33,17.3,,,1.3,,1011.2,
2018-09-24,26.7,25.7,31.4,31.5,,,1,,1010.7,
2018-09-25,29,26,34.8,0.5,,,1.6,,1009.4,
2018-09-26,29.9,26,33.6,,,,1.9,,1008.3,
2018-09-27,29.9,26.9,34.5,6.9,,,1.6,,1008,
2018-09-28,29.9,27.5,35.9,29.5,,,0.7,,1007.8,
2018-09-29,28.9,25.6,34,16.8,,,1.6,,1007.9,
2018-09-30,28.9,24.8,34.6,5.1,,,1,,1008.5,
2018-10-01,27.7,25.7,33.1,20.8,,,1.2,,1009.5,
2018-10-02,26.9,26,31,31.2,,,0.7,,1010.1,
2018-10-03,29.6,25,33.3,,,,1.1,,1010.1,
2018-10-04,29.3,26.6,34.2,33.3,,,1.3,,1010,
2018-10-05,27.7,24.6,31,43.7,,,2.1,,1010.5,
2018-10-06,27.7,25,34.6,3.8,,,1.7,,1010.6,
2018-10-07,28.3,25.9,35,35.8,,,1.1,,1010.6,
2018-10-08,27.8,26,32.4,6.1,,,1.5,,1010.2,
2018-10-09,28.1,24.2,33.5,0,,,1.1,,1009.7,
2018-10-10,29.6,24.5,34.8,,,,1,,1009.8,
2018-10-11,30.2,26.6,34,,,,1.4,,1011,
2018-10-12,30.2,27.1,33.8,,,,1.6,,1011.5,
2018-10-13,27.7,26.2,32.8,34.5,,,0.8,,1012.1,
2018-10-14,29.7,26.2,33.1,2,,,0.7,,1011.3,
2018-10-15,30.1,26,34.2,,,,1.4,,1011.3,
2018-10-16,30.1,27.4,33.4,,,,1.8,,1011.1,
2018-10-17,29.6,27.2,33.2,1.8,,,1.8,,1010.2,
2018-10-18,28.9,27,35.5,36.6,,,1.1,,1009.3,
2018-10-19,29.4,26.5,33,,,,1.5,,1009.9,
2018-10-20,26.7,25.2,35.2,19.1,,,1.6,,1010.6,
2018-10-21,26.9,25.5,30.5,11.2,,118,2.3,,1011.2,
2018-10-22,28.7,25.1,32.7,0.5,,,1.3,,1011.4,
2018-10-23,27.2,26.1,31.9,30,,,1,,1011.2,
2018-10-24,28.9,24.7,32.5,27.4,,,1.2,,1011.7,
2018-10-25,28.9,26.3,32.8,0,,,1.3,,1011.9,
2018-10-26,29.5,26.6,35.2,1.8,,,0.8,,1012.3,
2018-10-27,29.9,26.1,34.6,,,,1.1,,1012.3,
2018-10-28,30,26.1,33.5,,,,1.8,,1011.7,
2018-10-29,30.4,26.3,35.2,,,,1.4,,1010.7,
2018-10-30,29.6,26.8,33.6,,,,1.8,,1010.4,
2018-10-31,28.5,24,32.4,,,62,2.6,,1011.6,
2018-11-01,27.4,24.6,33,,,63,2.9,,1011.6,
2018-11-02,27.7,23.2,33,,,37,2.2,,1011.8,
2018-11-03,28.8,23.1,33.5,,,,1.7,,1012.4,
2018-11-04,29.7,24.6,34.3,,,,1.5,,1011.6,
2018-11-05,29.9,26.3,34.1,,,,1.7,,1010.4,
2018-11-06,30.3,25.9,35,,,,1.9,,1010.2,
2018-11-07,30.1,27.3,33.7,,,,1.7,,1010.3,
2018-11-08,29.9,27.8,33.3,,,,2.3,,1009.7,
2018-11-09,27.3,26.3,30.3,14.2,,,1.9,,1009.6,
2018-11-10,28.4,25.6,31.3,,,,1.3,,1010.6,
2018-11-11,29.4,25.7,33.5,,,,1.1,,1010.8,
2018-11-12,30.3,26.3,36,,,,0.9,,1009.7,
2018-11-13,28.6,26.1,32.7,,,,0.5,,1008.4,
2018-11-14,30,26.8,33,,,,1.1,,1008.6,
2018-11-15,30.7,27.5,34,,,,1.3,,1009.9,
2018-11-16,30.2,28,34,,,,2.3,,1010.5,
2018-11-17,28.9,27.5,32.9,11.4,,,1.7,,1010.7,
2018-11-18,28.6,26.5,33,2,,,1.1,,1011.1,
2018-11-19,27.9,25.7,33,20.8,,,1.1,,1011.7,
2018-11-20,29.6,25.5,33.6,,,,1.2,,1011.8,
2018-11-21,30.6,26.1,35.2,,,,1,,1011.2,
2018-11-22,30.6,26.6,34.7,,,,1.2,,1011.4,
2018-11-23,29.7,26.4,33,,,,1.8,,1012.6,
2018-11-24,28.8,25.2,32.8,,,,1.4,,1012.1,
2018-11-25,28.9,25.2,34,,,,1.4,,1011.3,
2018-11-26,28.8,24,33,,,,1.5,,1011.4,
2018-11-27,26.8,25,30.7,0.5,,,1.6,,1012.9,
2018-11-28,26.5,24,30.5,,,,2.2,,1013.6,
2018-11-29,28.8,24,32.3,,,,1.9,,1013.8,
2018-11-30,29,25.8,32.5,,,,1.4,,1013,
2018-12-01,29.8,26,35.3,,,,1.1,,1011.3,
2018-12-02,30.4,26.2,34.5,,,,1.5,,1010,
2018-12-03,30.7,26.3,36.5,,,,1.5,,1010.2,
2018-12-04,31,27,36.8,,,,1.5,,1010.3,
2018-12-05,31.3,27.4,35,,,,1.8,,1009.4,
2018-12-06,30.6,27.5,34.7,,,,1.9,,1008.9,
2018-12-07,31,27.5,35.3,,,,1.1,,1009.3,
2018-12-08,26.1,24.2,29.8,32.3,,,1.5,,1011.3,
2018-12-09,27.5,25.3,30,1,,,1.1,,1011.5,
2018-12-10,27.8,25,30.6,0,,,1.4,,1011,
2018-12-11,28.8,25.5,31.7,,,,1.7,,1011.3,
2018-12-12,27.8,25.5,29.9,,,,2.3,,1012.4,
2018-12-13,27.4,23.5,31.5,,,,1.8,,1014,
2018-12-14,27.2,23.5,31,,,32,2.1,,1014,
2018-12-15,27.8,24.6,31.5,,,,1.9,,1013.9,
2018-12-16,28.5,25,32.5,,,,1.5,,1014.2,
2018-12-17,28,25,31.7,,,,2.4,,1013.9,
2018-12-18,28.1,24.5,32.4,,,,2.4,,1013.5,
2018-12-19,29.2,25,33,,,,1.5,,1013.7,
2018-12-20,29.2,24.4,33.1,,,,0.9,,1012.5,
2018-12-21,29.4,25.3,34,,,,1.4,,1010.6,
2018-12-22,29.9,25.5,34,,,,0.8,,1010.2,
2018-12-23,30.1,27.2,34,,,,1.8,,1010.2,
2018-12-24,29.3,26.7,33.4,,,,1.9,,1010.3,
2018-12-25,28.7,25,33.5,,,,1.4,,1010,
2018-12-26,28.9,24.6,33.6,,,,1.4,,1009.3,
2018-12-27,29.1,24.3,33.5,,,,1,,1008.8,
2018-12-28,29.2,26.2,33.2,,,,1.5,,1009.3,
2018-12-29,26.9,25,31,37.1,,,1.6,,1011.8,
2018-12-30,26.9,24.3,29.7,15.5,,,2,,1014,
2018-12-31,26.2,23.2,30.8,0,,,1.8,,1015.6,
2019-01-01,25.9,22.8,29.4,,,26,2,,1016.1,
2019-01-02,26.1,22.5,30.3,,,,1.6,,1015.6,
2019-01-03,25.1,22,28.8,,,,1.5,,1015.7,
2019-01-04,26.1,23.4,29,,,,1.7,,1014.6,
2019-01-05,26,24.9,29.8,0.3,,,1.8,,1013.6,
2019-01-06,27.7,24,32,0.8,,,1.6,,1013.6,
2019-01-07,28.6,24.9,32.7,0,,,1.3,,1012.6,
2019-01-08,27.7,23.5,32,,,,1.6,,1012.3,
2019-01-09,27.6,25.3,31.6,,,,1.1,,1012.7,
2019-01-10,28.4,24.7,32.5,,,,1,,1012.2,
2019-01-11,28.9,25,33.3,,,,0.8,,1012.2,
2019-01-12,29.3,25.4,33.6,,,,1.1,,1012.2,
2019-01-13,29.5,25.4,33.6,,,,1.1,,1011.8,
2019-01-14,29.6,25.8,35.9,,,,1.2,,1010.6,
2019-01-15,28.8,26.5,32.8,,,,1.2,,1010.6,
2019-01-16,29.1,26.4,33,,,,1.6,,1010.9,
2019-01-17,29.3,26,34.5,,,,2.2,,1011.3,
2019-01-18,27.5,25.2,33,,,,2.6,,1012.3,
2019-01-19,28,24.2,31.7,,,,1.5,,1012,
2019-01-20,29.1,24.7,33.7,,,,1.1,,1011.7,
2019-01-21,29.7,26.2,34.5,,,,1.5,,1011.9,
2019-01-22,28.7,26.2,32.8,,,,2.6,,1013.1,
2019-01-23,28,24.1,33.1,,,,2.4,,1013.3,
2019-01-24,27.9,24,33,,,,2,,1013.3,
2019-01-25,28.3,23.2,33.1,,,,1.3,,1013.6,
2019-01-26,27.6,24.3,31.8,,,,1.4,,1014.5,
2019-01-27,26.4,23.7,31.6,,,,2.1,,1014.9,
2019-01-28,27.3,23,32.5,,,,1.3,,1013.9,
